-0.17392,-0.20469,-0.20879
0.30438,0.098334,-0.19936
0.063338,0.042059,0.18723
0.25193,-0.096543,-0.27785
-0.37993,-0.10348,0.1621
-0.34792,-0.063463,-0.10053
0.14852,-0.021738,0.10798
-0.19963,0.11463,-0.25569
0.14196,-0.066622,-0.19837
0.22651,0.099018,-0.22008
0.33408,-0.14887,-0.2468
0.28864,0.085442,-0.13422
0.22929,0.075296,-0.25133
0.21172,0.091996,-0.23263
0.19864,0.008698,-0.0014175
0.11297,0.043679,-0.020002
-0.064837,0.036003,0.10943
-0.43217,-0.048065,0.16277
-0.35538,-0.12839,0.17175
-0.1364,0.058039,-0.27533
-0.10299,-0.0089642,0.34463
-0.071654,0.026753,0.10246
0.27128,0.07279,0.21414
-0.16824,-0.18121,-0.15653
0.39776,-0.15106,-0.21754
-0.19538,0.017614,0.14569
-0.32387,0.13088,-0.20829
0.20759,0.014792,0.029879
0.057833,0.10246,0.14455
-0.10479,0.0794,0.29856
0.37586,-0.0072904,0.030587
0.19939,0.094148,0.2102
0.27797,-0.15593,-0.14048
0.2754,-0.0085658,-0.093165
0.038565,0.10732,0.39662
-0.37487,-0.036165,0.19677
0.25892,-0.15624,-0.02597
-0.2338,-0.090942,0.16775
0.36642,0.044562,0.13155
-0.34651,-0.10025,0.27277
0.3731,-0.039541,-0.085525
-0.084794,0.01436,-0.049804
0.20816,-0.014763,-0.038316
0.098104,-0.00019582,0.18071
0.28873,0.057947,-0.14716
-0.33032,0.015279,0.23878
0.17696,0.091023,-0.045857
0.45058,-0.020603,-0.067349
-0.243,0.072387,0.30682
-0.14942,-0.0080599,-0.060805
0.25386,-0.13841,-0.19205
-0.21408,0.076601,0.21168
0.42585,-0.052331,-0.2093
-0.053309,0.03047,0.20181
-0.34196,-0.0096948,-0.03956
-0.37038,-0.10126,0.29538
-0.41599,-0.091043,0.22176
-0.16602,0.090721,0.12753
-0.093665,-0.044505,-0.080937
-0.12059,0.0047406,-0.064575
-0.093699,0.15347,0.26774
-0.24636,-0.060672,-0.27207
-0.076034,-0.021368,0.17309
0.36761,-0.15911,-0.215
-0.09659,0.075214,-0.26565
-0.11532,-0.13806,-0.14423
-0.30752,0.03649,0.25974
-0.18461,0.10081,0.22801
-0.062631,0.052085,0.096289
-0.14159,-0.094789,-0.098098
-0.32133,-0.1168,0.14916
0.4578,0.042525,0.10371
-0.20556,0.12044,-0.14372
0.32244,0.099837,-0.017541
-0.035099,-0.045884,-0.043954
-0.051157,0.08183,0.17102
-0.31103,-0.059291,-0.0072932
-0.28745,0.096938,-0.10732
0.16378,0.074792,0.23047
-0.34535,-0.001051,-0.183
-0.40401,-0.097569,0.20485
-0.1698,-0.05684,-0.016203
-0.29251,0.043403,0.0097032
-0.19531,-0.056244,0.23542
-0.17096,-0.15631,-0.25841
-0.35247,0.0080752,0.15236
0.39019,0.0024307,-0.20638
0.40607,-0.15379,-0.20777
-0.36359,-0.12104,0.15409
-0.17364,0.085162,0.13962
0.17179,0.10702,0.19484
-0.035264,-0.12356,-0.19052
0.15267,0.02629,0.056537
-0.1705,0.12045,0.2753
-0.29848,0.037895,0.17083
0.3395,-0.050199,-0.14789
0.25855,-0.099236,0.015961
-0.15518,-0.044855,0.16073
-0.078488,-0.013577,-0.069743
-0.29975,0.023722,0.23285
0.29384,0.077017,-0.1466
-0.19181,0.10354,0.24085
-0.10176,0.090861,-0.11434
0.13822,-0.028698,-0.16548
-0.16098,0.039063,-0.2778
-0.33768,-0.08333,-0.14021
0.39462,0.0066023,0.076766
-0.12602,0.066347,-0.10698
0.39254,0.047847,0.11738
-0.3605,-0.021843,-0.1204
-0.34071,-0.048743,0.2755
0.030158,0.023085,-0.19889
-0.2051,0.097488,-0.25057
