0.24142,-0.27348,0.20807
-0.1665,-0.50475,-0.10942
-0.044023,-0.70549,0.28482
-0.12898,-0.30446,-0.036167
0.36063,-0.58745,0.48637
0.40328,-0.45603,0.25722
-0.11573,-0.60413,0.23802
0.33082,-0.49638,-0.0090557
-0.039338,-0.37999,0.038428
-0.086912,-0.4946,-0.10178
-0.22382,-0.28024,-0.0066847
-0.17013,-0.53522,-0.048461
-0.085592,-0.45658,-0.11179
-0.070807,-0.48173,-0.10248
-0.13073,-0.55922,0.12329
-0.038573,-0.57757,0.11447
0.09683,-0.65618,0.26912
0.41945,-0.63286,0.46966
0.33066,-0.57315,0.50097
0.26614,-0.43805,-0.009103
0.066158,-0.76695,0.48262
0.10356,-0.64479,0.27148
-0.24391,-0.74067,0.22387
0.22667,-0.32404,0.23134
-0.29229,-0.29486,-0.0027911
0.20901,-0.6676,0.34645
0.43992,-0.54175,0.054079
-0.14617,-0.58308,0.14028
-0.017937,-0.72681,0.21874
0.094215,-0.80807,0.39627
-0.31039,-0.56162,0.10318
-0.17086,-0.75697,0.22991
-0.19845,-0.3418,0.093656
-0.18351,-0.48697,0.042038
-0.062612,-0.88667,0.4095
0.3582,-0.66166,0.47064
-0.20935,-0.41272,0.18491
0.22201,-0.59687,0.43905
-0.31836,-0.66495,0.15042
0.30128,-0.65737,0.55683
-0.28371,-0.46469,0.036684
0.15259,-0.54145,0.16936
-0.13436,-0.51774,0.10687
-0.08252,-0.66729,0.2946
-0.1715,-0.50561,-0.041779
0.31365,-0.72684,0.45791
-0.085148,-0.59713,0.047743
-0.35901,-0.48871,0.015591
0.22267,-0.81138,0.44829
0.21324,-0.51877,0.19399
-0.1595,-0.32441,0.052085
0.21991,-0.75521,0.36617
-0.30476,-0.37684,-0.063846
0.061529,-0.70851,0.33776
0.39109,-0.53578,0.26887
0.31814,-0.67118,0.58148
0.38195,-0.63502,0.53431
0.19777,-0.71311,0.28057
0.15915,-0.47618,0.18385
0.18885,-0.52574,0.17487
0.10375,-0.84702,0.32591
0.3504,-0.34966,0.097114
0.081855,-0.65063,0.35405
-0.26554,-0.29091,0.012986
0.2286,-0.45646,-0.024109
0.18029,-0.36413,0.19887
0.29013,-0.75583,0.45402
0.19171,-0.78354,0.35505
0.10073,-0.66066,0.24909
0.20082,-0.42734,0.21543
0.30584,-0.56742,0.46697
-0.39873,-0.6437,0.10332
0.30908,-0.5702,0.072714
-0.22951,-0.61762,0.019716
0.093741,-0.49634,0.19456
0.075805,-0.72985,0.28362
0.3452,-0.51584,0.31308
0.374,-0.57638,0.13851
-0.14527,-0.75521,0.26727
0.43209,-0.45417,0.15788
0.37373,-0.61913,0.52197
0.21327,-0.50847,0.26239
0.3403,-0.6066,0.25908
0.17395,-0.66487,0.45721
0.25921,-0.28083,0.14143
0.35544,-0.66845,0.40447
-0.26242,-0.42267,-0.083487
-0.30314,-0.29852,0.0036102
0.34417,-0.56826,0.48592
0.20105,-0.7164,0.29519
-0.13852,-0.75836,0.21914
0.11812,-0.34483,0.13161
-0.098676,-0.61005,0.16987
0.16954,-0.82778,0.37435
0.30426,-0.70184,0.38421
-0.23765,-0.41873,0.0066875
-0.21015,-0.48343,0.18236
0.15651,-0.62667,0.38268
0.14699,-0.50701,0.16922
0.28741,-0.729,0.43924
-0.17335,-0.52081,-0.054248
0.19577,-0.7938,0.36516
0.19781,-0.56226,0.080889
-0.037809,-0.43021,0.041509
0.28704,-0.42227,0.0077626
0.40027,-0.41565,0.23638
-0.33766,-0.60053,0.12367
0.21499,-0.54817,0.10827
-0.33912,-0.65808,0.13003
0.42722,-0.47685,0.22146
0.30362,-0.69942,0.52648
0.082241,-0.45323,0.018406
0.3319,-0.48621,0.0066058
-0.066626,-0.30325,0.052896
0.35586,-0.40961,0.045604
0.033074,-0.61787,0.25404
0.15055,-0.56333,0.18008
-0.087777,-0.55896,-0.10237
0.012037,-0.72818,0.40497
-0.10304,-0.54561,-0.13786
0.21004,-0.65074,0.44708
0.083094,-0.84998,0.36123
-0.042205,-0.3736,0.0097883
0.42428,-0.46512,0.1067
0.033967,-0.68304,0.36283
-0.18594,-0.49846,0.17531
0.13641,-0.58216,0.19461
0.076669,-0.51336,0.016677
0.18719,-0.56089,0.24121
0.35158,-0.54166,0.3071
0.34122,-0.51669,-0.0034524
-0.28137,-0.71925,0.19851
-0.053369,-0.73423,0.18075
0.24107,-0.66304,0.54139
0.20719,-0.32181,0.1221
0.39595,-0.55424,0.20799
0.13294,-0.6435,0.2272
-0.25844,-0.33332,0.056419
-0.0011012,-0.55813,0.23934
-0.096272,-0.59981,0.19197
-0.044735,-0.36673,0.0093597
0.24527,-0.68401,0.48726
-0.14044,-0.75841,0.21846
0.06704,-0.7476,0.45615
-0.049518,-0.53373,-0.10235
0.096362,-0.3898,0.072657
-0.20419,-0.28678,-0.044456
0.225,-0.73616,0.38376
0.13685,-0.83856,0.40088
-0.0062489,-0.31357,0.038091
0.41766,-0.63683,0.46641
-0.29812,-0.43603,0.0029077
0.39476,-0.64548,0.53396
0.22846,-0.32813,0.10207
-0.16149,-0.50896,-0.10223
-0.01939,-0.63723,0.27685
-0.25057,-0.538,0.091735
-0.22939,-0.72458,0.25366
-0.09258,-0.28584,0.036328
-0.15357,-0.40366,0.12903
0.16929,-0.32963,0.16304
-0.24264,-0.42396,-0.084803
-0.2796,-0.66512,0.21827
-0.1832,-0.47274,0.17281
0.042371,-0.82188,0.44501
-0.16974,-0.51704,-0.040007
-0.19951,-0.5545,0.16265
0.27568,-0.73263,0.51196
0.032103,-0.71555,0.36041
0.094575,-0.62796,0.21322
-0.04034,-0.54971,-0.12676
-0.022099,-0.40273,-0.067595
0.17031,-0.63142,0.38657
-0.081327,-0.54745,-0.13614
-0.19516,-0.59318,0.20275
-0.12384,-0.75804,0.22358
0.16645,-0.82004,0.44115
0.28879,-0.52877,0.32778
0.19866,-0.55654,0.06615
0.37007,-0.65664,0.39974
0.26152,-0.28096,0.23648
-0.13969,-0.60573,0.23481
-0.15784,-0.75783,0.22265
0.17119,-0.82398,0.3605
0.37023,-0.34878,0.15881
-0.060533,-0.3891,-0.078124
0.24934,-0.26898,0.14614
-0.054342,-0.42929,-0.10951
-0.25232,-0.54049,0.086952
0.22674,-0.29437,0.16786
0.14694,-0.77796,0.48981
0.22237,-0.28975,0.17707
0.31283,-0.45146,0.014801
-0.19025,-0.49198,0.03446
0.15879,-0.30963,0.15828
0.41372,-0.64579,0.47827
-0.25837,-0.55821,0.044815
0.33053,-0.75573,0.47361
0.30732,-0.69703,0.37489
0.43154,-0.48098,0.17334
-0.17223,-0.32241,0.085549
0.21201,-0.53606,0.31176
-0.16392,-0.47671,-0.14193
0.23871,-0.6824,0.53157
0.030481,-0.6934,0.19162
0.097635,-0.32864,0.063506
-0.19597,-0.36217,0.17185
0.040448,-0.85233,0.4292
0.19893,-0.81515,0.45388
-0.032325,-0.3466,0.039349
0.33219,-0.343,0.19956
0.3888,-0.47647,0.27778
-0.2273,-0.41353,-0.027905
0.097478,-0.63549,0.11997
0.37153,-0.46365,0.048708
0.20457,-0.54567,0.12233
0.18209,-0.57669,0.014946
0.24529,-0.76815,0.51607
0.42276,-0.53109,0.065104
0.35719,-0.57903,0.28525
0.20045,-0.4892,-0.043995
0.12872,-0.35453,0.11994
-0.028157,-0.56378,0.10358
-0.096955,-0.59718,-0.012581
0.24556,-0.41557,0.25845
-0.015839,-0.5038,0.017261
0.06684,-0.66345,0.33753
-0.34746,-0.48055,0.010463
-0.34328,-0.38789,0.063699
0.38943,-0.6299,0.54394
-0.36515,-0.39643,0.019468
0.18959,-0.54089,0.17163
-0.04852,-0.47067,0.043336
-0.024755,-0.50356,-0.07559
0.13073,-0.42287,-0.0046589
0.20519,-0.48567,-0.046053
0.22,-0.49426,0.24029
0.094711,-0.808,0.28702
-0.11662,-0.28679,0.020218
-0.16694,-0.37543,0.037243
-0.27671,-0.39696,-0.10995
0.30505,-0.47196,0.0014372
-0.11715,-0.27742,0.016325
-0.32992,-0.33338,0.031782
-0.14667,-0.64492,0.043877
0.37243,-0.6564,0.40667
-0.15224,-0.75535,0.26281
-0.45772,-0.61688,0.11596
-0.2888,-0.42066,0.063678
0.064115,-0.4566,0.038279
-0.049652,-0.71728,0.28947
-0.058616,-0.36387,-0.059445
-0.11709,-0.27596,0.029991
0.17306,-0.34427,0.17228
0.036729,-0.53501,0.2231
0.3816,-0.58234,0.51593
0.29677,-0.70396,0.51088
0.21903,-0.79475,0.38974
0.16141,-0.58366,0.25232
0.22534,-0.59964,0.43012
0.089379,-0.63156,0.10194
0.19167,-0.69743,0.5162
-0.22071,-0.41694,-0.01713
0.32804,-0.72113,0.58939
0.48527,-0.48971,0.065979
-0.25191,-0.3095,-0.06903
0.19353,-0.70669,0.27067
-0.17359,-0.46933,0.15575
-0.33695,-0.33426,0.024588
